ZIP,STCOUNTYFP,CITY,STATE,COUNTYNAME,CLASSFP
35634,01077,Florence,AL,Lauderdale County,H1
35633,01077,Florence,AL,Lauderdale County,H1
35648,01077,Lexington,AL,Lauderdale County,H1
35631,01077,Florence,AL,Lauderdale County,H1
35610,01077,Anderson,AL,Lauderdale County,H1
35645,01077,Killen,AL,Lauderdale County,H1
35632,01077,Florence,AL,Lauderdale County,H1
35652,01077,Rogersville,AL,Lauderdale County,H1
35617,01077,Cloverdale,AL,Lauderdale County,H1
35619,01079,Danville,AL,Lawrence County,H1
35672,01079,Town creek,AL,Lawrence County,H1
35650,01079,Moulton,AL,Lawrence County,H1
35618,01079,Courtland,AL,Lawrence County,H1
35673,01079,Trinity,AL,Lawrence County,H1
35651,01079,Mount hope,AL,Lawrence County,H1
35603,01079,Decatur,AL,Lawrence County,H1
35654,01079,Russellville,AL,Lawrence County,H1
35540,01079,Addison,AL,Lawrence County,H1
35643,01079,Hillsboro,AL,Lawrence County,H1
36874,01081,Salem,AL,Lee County,H1
36877,01081,Smiths station,AL,Lee County,H1
36849,01081,Auburn university,AL,Lee County,H1
36804,01081,Opelika,AL,Lee County,H1
36832,01081,Auburn,AL,Lee County,H1
36854,01081,Valley,AL,Lee County,H1
36850,01081,Camp hill,AL,Lee County,H1
36879,01081,Waverly,AL,Lee County,H1
36866,01081,Notasulga,AL,Lee County,H1
36852,01081,Cusseta,AL,Lee County,H1
36867,01081,Phenix city,AL,Lee County,H1
36830,01081,Auburn,AL,Lee County,H1
36801,01081,Opelika,AL,Lee County,H1
36870,01081,Phenix city,AL,Lee County,H1
36803,01081,Opelika,AL,Lee County,H1
36831,01081,Auburn,AL,Lee County,H1
36865,01081,Loachapoka,AL,Lee County,H1
35614,01083,Athens,AL,Limestone County,H1
35749,01083,Harvest,AL,Limestone County,H1
35620,01083,Elkmont,AL,Limestone County,H1
35773,01083,Toney,AL,Limestone County,H1
35612,01083,Athens,AL,Limestone County,H1
35739,01083,Ardmore,AL,Limestone County,H1
35615,01083,Belle mina,AL,Limestone County,H1
35649,01083,Mooresville,AL,Limestone County,H1
35756,01083,Madison,AL,Limestone County,H1
35757,01083,Madison,AL,Limestone County,H1
35647,01083,Lester,AL,Limestone County,H1
35613,01083,Athens,AL,Limestone County,H1
35671,01083,Tanner,AL,Limestone County,H1
35742,01083,Capshaw,AL,Limestone County,H1
35610,01083,Anderson,AL,Limestone County,H1
35611,01083,Athens,AL,Limestone County,H1
35652,01083,Rogersville,AL,Limestone County,H1
36043,01085,Hope hull,AL,Lowndes County,H1
36752,01085,Lowndesboro,AL,Lowndes County,H1
36047,01085,Letohatchee,AL,Lowndes County,H1
36701,01085,Selma,AL,Lowndes County,H1
36040,01085,Hayneville,AL,Lowndes County,H1
36785,01085,Tyler,AL,Lowndes County,H1
36041,01085,Highland home,AL,Lowndes County,H1
36032,01085,Fort deposit,AL,Lowndes County,H1
36775,01085,Sardis,AL,Lowndes County,H1
36761,01085,Minter,AL,Lowndes County,H1
36039,01087,Hardaway,AL,Macon County,H1
36029,01087,Fitzpatrick,AL,Macon County,H1
36089,01087,Union springs,AL,Macon County,H1
36078,01087,Tallassee,AL,Macon County,H1
36013,01087,Cecil,AL,Macon County,H1
36804,01087,Opelika,AL,Macon County,H1
36860,01087,Hurtsboro,AL,Macon County,H1
36087,01087,Tuskegee institute,AL,Macon County,H1
36832,01087,Auburn,AL,Macon County,H1
36075,01087,Shorter,AL,Macon County,H1
36088,01087,Tuskegee institute,AL,Macon County,H1
36879,01087,Waverly,AL,Macon County,H1
36866,01087,Notasulga,AL,Macon County,H1
36083,01087,Tuskegee,AL,Macon County,H1
36830,01087,Auburn,AL,Macon County,H1
35803,01089,Huntsville,AL,Madison County,H1
35749,01089,Harvest,AL,Madison County,H1
35760,01089,New hope,AL,Madison County,H1
35897,01089,Huntsville,AL,Madison County,H1
35810,01089,Huntsville,AL,Madison County,H1
35808,01089,Huntsville,AL,Madison County,H1
35776,01089,Woodville,AL,Madison County,H1
35816,01089,Huntsville,AL,Madison County,H1
35801,01089,Huntsville,AL,Madison County,H1
35773,01089,Toney,AL,Madison County,H1
35894,01089,Huntsville,AL,Madison County,H1
35811,01089,Huntsville,AL,Madison County,H1
35741,01089,Brownsboro,AL,Madison County,H1
35739,01089,Ardmore,AL,Madison County,H1
35763,01089,Owens cross roads,AL,Madison County,H1
35812,01089,Huntsville,AL,Madison County,H1
35895,01089,Huntsville,AL,Madison County,H1
35805,01089,Huntsville,AL,Madison County,H1
35802,01089,Huntsville,AL,Madison County,H1
35824,01089,Huntsville,AL,Madison County,H1
35750,01089,Hazel green,AL,Madison County,H1
35756,01089,Madison,AL,Madison County,H1
35757,01089,Madison,AL,Madison County,H1
35761,01089,New market,AL,Madison County,H1
35748,01089,Gurley,AL,Madison County,H1
35762,01089,Normal,AL,Madison County,H1
35814,01089,Huntsville,AL,Madison County,H1
35899,01089,Huntsville,AL,Madison County,H1
35767,01089,Ryland,AL,Madison County,H1
35893,01089,Huntsville,AL,Madison County,H1
35815,01089,Huntsville,AL,Madison County,H1
35804,01089,Huntsville,AL,Madison County,H1
35807,01089,Huntsville,AL,Madison County,H1
35759,01089,Meridianville,AL,Madison County,H1
35896,01089,Huntsville,AL,Madison County,H1
35898,01089,Huntsville,AL,Madison County,H1
35809,01089,Huntsville,AL,Madison County,H1
35806,01089,Huntsville,AL,Madison County,H1
35758,01089,Madison,AL,Madison County,H1
35813,01089,Huntsville,AL,Madison County,H1
36722,01091,Arlington,AL,Marengo County,H1
36748,01091,Linden,AL,Marengo County,H1
36745,01091,Jefferson,AL,Marengo County,H1
36786,01091,Uniontown,AL,Marengo County,H1
36736,01091,Dixons mills,AL,Marengo County,H1
36751,01091,Lower peach tree,AL,Marengo County,H1
36773,01091,Safford,AL,Marengo County,H1
36783,01091,Thomaston,AL,Marengo County,H1
36728,01091,Catherine,AL,Marengo County,H1
36769,01091,Pine hill,AL,Marengo County,H1
36784,01091,Thomasville,AL,Marengo County,H1
36763,01091,Myrtlewood,AL,Marengo County,H1
36732,01091,Demopolis,AL,Marengo County,H1
36782,01091,Sweet water,AL,Marengo County,H1
36764,01091,Nanafalia,AL,Marengo County,H1
36742,01091,Gallion,AL,Marengo County,H1
36738,01091,Faunsdale,AL,Marengo County,H1
36754,01091,Magnolia,AL,Marengo County,H1
36904,01091,Butler,AL,Marengo County,H1
35554,01093,Eldridge,AL,Marion County,H1
35594,01093,Winfield,AL,Marion County,H1
35593,01093,Vina,AL,Marion County,H1
35581,01093,Phil campbell,AL,Marion County,H1
35565,01093,Haleyville,AL,Marion County,H1
35563,01093,Guin,AL,Marion County,H1
35564,01093,Hackleburg,AL,Marion County,H1
35570,01093,Hamilton,AL,Marion County,H1
35548,01093,Brilliant,AL,Marion County,H1
35552,01093,Detroit,AL,Marion County,H1
35571,01093,Hodges,AL,Marion County,H1
35543,01093,Bear creek,AL,Marion County,H1
35175,01095,Union grove,AL,Marshall County,H1
35760,01095,New hope,AL,Marshall County,H1
35980,01095,Horton,AL,Marshall County,H1
35776,01095,Woodville,AL,Marshall County,H1
35950,01095,Albertville,AL,Marshall County,H1
35769,01095,Scottsboro,AL,Marshall County,H1
35975,01095,Groveoak,AL,Marshall County,H1
35087,01095,Joppa,AL,Marshall County,H1
35957,01095,Boaz,AL,Marshall County,H1
35031,01095,Blountsville,AL,Marshall County,H1
35951,01095,Albertville,AL,Marshall County,H1
35956,01095,Boaz,AL,Marshall County,H1
35976,01095,Guntersville,AL,Marshall County,H1
35747,01095,Grant,AL,Marshall County,H1
35016,01095,Arab,AL,Marshall County,H1
35754,01095,Laceys spring,AL,Marshall County,H1
35952,01095,Altoona,AL,Marshall County,H1
35962,01095,Crossville,AL,Marshall County,H1
35755,01095,Langston,AL,Marshall County,H1
35964,01095,Douglas,AL,Marshall County,H1
36571,01097,Saraland,AL,Mobile County,H1
36695,01097,Mobile,AL,Mobile County,H1
36587,01097,Wilmer,AL,Mobile County,H1
36613,01097,Eight mile,AL,Mobile County,H1
36663,01097,Mobile,AL,Mobile County,H1
36652,01097,Mobile,AL,Mobile County,H1
36528,01097,Dauphin island,AL,Mobile County,H1
36525,01097,Creola,AL,Mobile County,H1
36582,01097,Theodore,AL,Mobile County,H1
36572,01097,Satsuma,AL,Mobile County,H1
36612,01097,Mobile,AL,Mobile County,H1
36689,01097,Mobile,AL,Mobile County,H1
36618,01097,Mobile,AL,Mobile County,H1
36603,01097,Mobile,AL,Mobile County,H1
36608,01097,Mobile,AL,Mobile County,H1
36560,01097,Mount vernon,AL,Mobile County,H1
36604,01097,Mobile,AL,Mobile County,H1
36617,01097,Mobile,AL,Mobile County,H1
36640,01097,Mobile,AL,Mobile County,H1
36505,01097,Axis,AL,Mobile County,H1
36509,01097,Bayou la batre,AL,Mobile County,H1
36521,01097,Chunchula,AL,Mobile County,H1
36575,01097,Semmes,AL,Mobile County,H1
36607,01097,Mobile,AL,Mobile County,H1
36606,01097,Mobile,AL,Mobile County,H1
36609,01097,Mobile,AL,Mobile County,H1
36544,01097,Irvington,AL,Mobile County,H1
36619,01097,Mobile,AL,Mobile County,H1
36685,01097,Mobile,AL,Mobile County,H1
36691,01097,Mobile,AL,Mobile County,H1
36601,01097,Mobile,AL,Mobile County,H1
36671,01097,Mobile,AL,Mobile County,H1
36512,01097,Bucks,AL,Mobile County,H1
36523,01097,Coden,AL,Mobile County,H1
36605,01097,Mobile,AL,Mobile County,H1
36693,01097,Mobile,AL,Mobile County,H1
36602,01097,Mobile,AL,Mobile County,H1
36644,01097,Mobile,AL,Mobile County,H1
36610,01097,Mobile,AL,Mobile County,H1
36660,01097,Mobile,AL,Mobile County,H1
36688,01097,Mobile,AL,Mobile County,H1
36615,01097,Mobile,AL,Mobile County,H1
36616,01097,Mobile,AL,Mobile County,H1
36633,01097,Mobile,AL,Mobile County,H1
36541,01097,Grand bay,AL,Mobile County,H1
36611,01097,Mobile,AL,Mobile County,H1
36670,01097,Mobile,AL,Mobile County,H1
36568,01097,Saint elmo,AL,Mobile County,H1
36675,01097,Mobile,AL,Mobile County,H1
36522,01097,Citronelle,AL,Mobile County,H1
36590,01097,Theodore,AL,Mobile County,H1
36444,01099,Franklin,AL,Monroe County,H1
36502,01099,Atmore,AL,Monroe County,H1
36481,01099,Vredenburgh,AL,Monroe County,H1
36439,01099,Excel,AL,Monroe County,H1
36751,01099,Lower peach tree,AL,Monroe County,H1
36425,01099,Beatrice,AL,Monroe County,H1
36033,01099,Georgiana,AL,Monroe County,H1
36726,01099,Camden,AL,Monroe County,H1
36471,01099,Peterman,AL,Monroe County,H1
36458,01099,Mexia,AL,Monroe County,H1
36460,01099,Monroeville,AL,Monroe County,H1
36401,01099,Evergreen,AL,Monroe County,H1
36475,01099,Repton,AL,Monroe County,H1
36482,01099,Whatley,AL,Monroe County,H1
36470,01099,Perdue hill,AL,Monroe County,H1
36445,01099,Frisco city,AL,Monroe County,H1
36480,01099,Uriah,AL,Monroe County,H1
36768,01099,Pine apple,AL,Monroe County,H1
36043,01101,Hope hull,AL,Montgomery County,H1
36108,01101,Montgomery,AL,Montgomery County,H1
36029,01101,Fitzpatrick,AL,Montgomery County,H1
36112,01101,Montgomery,AL,Montgomery County,H1
36052,01101,Mathews,AL,Montgomery County,H1
36102,01101,Montgomery,AL,Montgomery County,H1
36069,01101,Ramer,AL,Montgomery County,H1
36104,01101,Montgomery,AL,Montgomery County,H1
36013,01101,Cecil,AL,Montgomery County,H1
36111,01101,Montgomery,AL,Montgomery County,H1
36124,01101,Montgomery,AL,Montgomery County,H1
36103,01101,Montgomery,AL,Montgomery County,H1
36047,01101,Letohatchee,AL,Montgomery County,H1
36115,01101,Montgomery,AL,Montgomery County,H1
36113,01101,Montgomery,AL,Montgomery County,H1
36110,01101,Montgomery,AL,Montgomery County,H1
36125,01101,Montgomery,AL,Montgomery County,H1
36101,01101,Montgomery,AL,Montgomery County,H1
36130,01101,Montgomery,AL,Montgomery County,H1
36114,01101,Montgomery,AL,Montgomery County,H1
36118,01101,Montgomery,AL,Montgomery County,H1
36131,01101,Montgomery,AL,Montgomery County,H1
36054,01101,Millbrook,AL,Montgomery County,H1
36109,01101,Montgomery,AL,Montgomery County,H1
36041,01101,Highland home,AL,Montgomery County,H1
36107,01101,Montgomery,AL,Montgomery County,H1
36121,01101,Montgomery,AL,Montgomery County,H1
36117,01101,Montgomery,AL,Montgomery County,H1
36120,01101,Montgomery,AL,Montgomery County,H1
36123,01101,Montgomery,AL,Montgomery County,H1
36064,01101,Pike road,AL,Montgomery County,H1
36105,01101,Montgomery,AL,Montgomery County,H1
36106,01101,Montgomery,AL,Montgomery County,H1
36116,01101,Montgomery,AL,Montgomery County,H1
36119,01101,Montgomery,AL,Montgomery County,H1
36065,01101,Pine level,AL,Montgomery County,H1
36036,01101,Grady,AL,Montgomery County,H1
36046,01101,Lapine,AL,Montgomery County,H1
36057,01101,Mount meigs,AL,Montgomery County,H1
35175,01103,Union grove,AL,Morgan County,H1
35619,01103,Danville,AL,Morgan County,H1
35640,01103,Hartselle,AL,Morgan County,H1
35602,01103,Decatur,AL,Morgan County,H1
35058,01103,Cullman,AL,Morgan County,H1
35601,01103,Decatur,AL,Morgan County,H1
35087,01103,Joppa,AL,Morgan County,H1
35673,01103,Trinity,AL,Morgan County,H1
35775,01103,Valhermoso springs,AL,Morgan County,H1
35603,01103,Decatur,AL,Morgan County,H1
35019,01103,Baileyton,AL,Morgan County,H1
35016,01103,Arab,AL,Morgan County,H1
35754,01103,Laceys spring,AL,Morgan County,H1
35179,01103,Vinemont,AL,Morgan County,H1
35621,01103,Eva,AL,Morgan County,H1
35622,01103,Falkville,AL,Morgan County,H1
35670,01103,Somerville,AL,Morgan County,H1
36786,01105,Uniontown,AL,Perry County,H1
36756,01105,Marion,AL,Perry County,H1
36773,01105,Safford,AL,Perry County,H1
36701,01105,Selma,AL,Perry County,H1
35042,01105,Centreville,AL,Perry County,H1
36765,01105,Newbern,AL,Perry County,H1
36728,01105,Catherine,AL,Perry County,H1
35034,01105,Brent,AL,Perry County,H1
36759,01105,Marion junction,AL,Perry County,H1
36793,01105,Lawley,AL,Perry County,H1
35576,01107,Millport,AL,Pickens County,H1
35466,01107,Gordo,AL,Pickens County,H1
35447,01107,Carrollton,AL,Pickens County,H1
35471,01107,Mc shan,AL,Pickens County,H1
35481,01107,Reform,AL,Pickens County,H1
35442,01107,Aliceville,AL,Pickens County,H1
35461,01107,Ethelsville,AL,Pickens County,H1
35574,01107,Kennedy,AL,Pickens County,H1
35555,01107,Fayette,AL,Pickens County,H1
36082,01109,Troy,AL,Pike County,H1
36079,01109,Troy,AL,Pike County,H1
36081,01109,Troy,AL,Pike County,H1
36049,01109,Luverne,AL,Pike County,H1
36010,01109,Brundidge,AL,Pike County,H1
36034,01109,Glenwood,AL,Pike County,H1
36035,01109,Goshen,AL,Pike County,H1
36005,01109,Banks,AL,Pike County,H1
36264,01111,Heflin,AL,Randolph County,H1
36266,01111,Lineville,AL,Randolph County,H1
36258,01111,Delta,AL,Randolph County,H1
36278,01111,Wedowee,AL,Randolph County,H1
36263,01111,Graham,AL,Randolph County,H1
36276,01111,Wadley,AL,Randolph County,H1
36280,01111,Woodland,AL,Randolph County,H1
36274,01111,Roanoke,AL,Randolph County,H1
36874,01113,Salem,AL,Russell County,H1
36871,01113,Pittsview,AL,Russell County,H1
36877,01113,Smiths station,AL,Russell County,H1
36804,01113,Opelika,AL,Russell County,H1
36869,01113,Phenix city,AL,Russell County,H1
36860,01113,Hurtsboro,AL,Russell County,H1
36875,01113,Seale,AL,Russell County,H1
36856,01113,Fort mitchell,AL,Russell County,H1
36053,01113,Midway,AL,Russell County,H1
36858,01113,Hatchechubbee,AL,Russell County,H1
36868,01113,Phenix city,AL,Russell County,H1
36851,01113,Cottonton,AL,Russell County,H1
36027,01113,Eufaula,AL,Russell County,H1
36867,01113,Phenix city,AL,Russell County,H1
36870,01113,Phenix city,AL,Russell County,H1
35135,01115,Riverside,AL,St. Clair County,H1
35094,01115,Leeds,AL,St. Clair County,H1
35146,01115,Springville,AL,St. Clair County,H1
35178,01115,Vincent,AL,St. Clair County,H1
35953,01115,Ashville,AL,St. Clair County,H1
35052,01115,Cook springs,AL,St. Clair County,H1
35112,01115,Margaret,AL,St. Clair County,H1
35004,01115,Moody,AL,St. Clair County,H1
35903,01115,Gadsden,AL,St. Clair County,H1
35173,01115,Trussville,AL,St. Clair County,H1
35131,01115,Ragland,AL,St. Clair County,H1
35182,01115,Wattsville,AL,St. Clair County,H1
35133,01115,Remlap,AL,St. Clair County,H1
35972,01115,Gallant,AL,St. Clair County,H1
35987,01115,Steele,AL,St. Clair County,H1
35120,01115,Odenville,AL,St. Clair County,H1
35125,01115,Pell city,AL,St. Clair County,H1
35128,01115,Pell city,AL,St. Clair County,H1
35121,01115,Oneonta,AL,St. Clair County,H1
35054,01115,Cropwell,AL,St. Clair County,H1
35906,01115,Rainbow city,AL,St. Clair County,H1
35022,01117,Bessemer,AL,Shelby County,H1
35115,01117,Montevallo,AL,Shelby County,H1
35176,01117,Vandiver,AL,Shelby County,H1
35242,01117,Birmingham,AL,Shelby County,H1
35244,01117,Birmingham,AL,Shelby County,H1
35243,01117,Birmingham,AL,Shelby County,H1
35051,01117,Columbiana,AL,Shelby County,H1
35078,01117,Harpersville,AL,Shelby County,H1
35094,01117,Leeds,AL,Shelby County,H1
35114,01117,Alabaster,AL,Shelby County,H1
35178,01117,Vincent,AL,Shelby County,H1
35216,01117,Birmingham,AL,Shelby County,H1
35187,01117,Wilton,AL,Shelby County,H1
35238,01117,Birmingham,AL,Shelby County,H1
35040,01117,Calera,AL,Shelby County,H1
35137,01117,Saginaw,AL,Shelby County,H1
35043,01117,Chelsea,AL,Shelby County,H1
35185,01117,Westover,AL,Shelby County,H1
35007,01117,Alabaster,AL,Shelby County,H1
35080,01117,Helena,AL,Shelby County,H1
35147,01117,Sterrett,AL,Shelby County,H1
35124,01117,Pelham,AL,Shelby County,H1
35128,01117,Pell city,AL,Shelby County,H1
35035,01117,Brierfield,AL,Shelby County,H1
35186,01117,Wilsonville,AL,Shelby County,H1
35143,01117,Shelby,AL,Shelby County,H1
36925,01119,York,AL,Sumter County,H1
36901,01119,Bellamy,AL,Sumter County,H1
36907,01119,Cuba,AL,Sumter County,H1
35464,01119,Gainesville,AL,Sumter County,H1
35442,01119,Aliceville,AL,Sumter County,H1
35470,01119,Livingston,AL,Sumter County,H1
35459,01119,Emelle,AL,Sumter County,H1
36912,01119,Lisman,AL,Sumter County,H1
35477,01119,Panola,AL,Sumter County,H1
35460,01119,Epes,AL,Sumter County,H1
36922,01119,Ward,AL,Sumter County,H1
35014,01121,Alpine,AL,Talladega County,H1
35151,01121,Sylacauga,AL,Talladega County,H1
35032,01121,Bon air,AL,Talladega County,H1
35096,01121,Lincoln,AL,Talladega County,H1
35149,01121,Sycamore,AL,Talladega County,H1
35150,01121,Sylacauga,AL,Talladega County,H1
36260,01121,Eastaboga,AL,Talladega County,H1
35072,01121,Goodwater,AL,Talladega County,H1
35160,01121,Talladega,AL,Talladega County,H1
36203,01121,Oxford,AL,Talladega County,H1
35044,01121,Childersburg,AL,Talladega County,H1
36268,01121,Munford,AL,Talladega County,H1
35082,01121,Hollins,AL,Talladega County,H1
36251,01123,Ashland,AL,Tallapoosa County,H1
36849,01123,Auburn university,AL,Tallapoosa County,H1
35010,01123,Alexander city,AL,Tallapoosa County,H1
36078,01123,Tallassee,AL,Tallapoosa County,H1
35089,01123,Kellyton,AL,Tallapoosa County,H1
36853,01123,Dadeville,AL,Tallapoosa County,H1
36256,01123,Daviston,AL,Tallapoosa County,H1
36850,01123,Camp hill,AL,Tallapoosa County,H1
36879,01123,Waverly,AL,Tallapoosa County,H1
36255,01123,Cragford,AL,Tallapoosa County,H1
35072,01123,Goodwater,AL,Tallapoosa County,H1
36866,01123,Notasulga,AL,Tallapoosa County,H1
36276,01123,Wadley,AL,Tallapoosa County,H1
36861,01123,Jacksons gap,AL,Tallapoosa County,H1
35184,01125,West blocton,AL,Tuscaloosa County,H1
35490,01125,Vance,AL,Tuscaloosa County,H1
35546,01125,Berry,AL,Tuscaloosa County,H1
35453,01125,Cottondale,AL,Tuscaloosa County,H1
35458,01125,Elrod,AL,Tuscaloosa County,H1
35466,01125,Gordo,AL,Tuscaloosa County,H1
35475,01125,Northport,AL,Tuscaloosa County,H1
35480,01125,Ralph,AL,Tuscaloosa County,H1
35440,01125,Abernant,AL,Tuscaloosa County,H1
35579,01125,Oakman,AL,Tuscaloosa County,H1
35486,01125,Tuscaloosa,AL,Tuscaloosa County,H1
35444,01125,Brookwood,AL,Tuscaloosa County,H1
35111,01125,Mc calla,AL,Tuscaloosa County,H1
35473,01125,Northport,AL,Tuscaloosa County,H1
35476,01125,Northport,AL,Tuscaloosa County,H1
35452,01125,Coker,AL,Tuscaloosa County,H1
35456,01125,Duncanville,AL,Tuscaloosa County,H1
35403,01125,Tuscaloosa,AL,Tuscaloosa County,H1
35402,01125,Tuscaloosa,AL,Tuscaloosa County,H1
35006,01125,Adger,AL,Tuscaloosa County,H1
35457,01125,Echola,AL,Tuscaloosa County,H1
35449,01125,Coaling,AL,Tuscaloosa County,H1
35468,01125,Kellerman,AL,Tuscaloosa County,H1
35406,01125,Tuscaloosa,AL,Tuscaloosa County,H1
35474,01125,Moundville,AL,Tuscaloosa County,H1
35407,01125,Tuscaloosa,AL,Tuscaloosa County,H1
35463,01125,Fosters,AL,Tuscaloosa County,H1
35574,01125,Kennedy,AL,Tuscaloosa County,H1
35469,01125,Knoxville,AL,Tuscaloosa County,H1
35188,01125,Woodstock,AL,Tuscaloosa County,H1
35555,01125,Fayette,AL,Tuscaloosa County,H1
35401,01125,Tuscaloosa,AL,Tuscaloosa County,H1
35404,01125,Tuscaloosa,AL,Tuscaloosa County,H1
35405,01125,Tuscaloosa,AL,Tuscaloosa County,H1
35446,01125,Buhl,AL,Tuscaloosa County,H1
35482,01125,Samantha,AL,Tuscaloosa County,H1
35478,01125,Peterson,AL,Tuscaloosa County,H1
35130,01127,Quinton,AL,Walker County,H1
35554,01127,Eldridge,AL,Walker County,H1
35546,01127,Berry,AL,Walker County,H1
35549,01127,Carbon hill,AL,Walker County,H1
35063,01127,Empire,AL,Walker County,H1
35033,01127,Bremen,AL,Walker County,H1
35579,01127,Oakman,AL,Walker County,H1
35573,01127,Kansas,AL,Walker County,H1
